"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"target_variable"
"1"	0.499220659789029	-1.31308254894762	0.218317824232328	-1.04505542113817	1.7592519857412	1.10124726653117	0.976499769291747	-0.453826486915079	-0.671656264194008	-2.30704575553259	0.375407330879734	1.20517316379379	-0.0142118862169281	-0.947189723253833	1.77383543413975	0.118122334604091	0.676298632289635	-1.12609552605458	-1.14753797892452	-0.694527706293316	-0.893990110555141	-1.05724098502327	-1.81562125070861	-0.814499953524869	-0.527423544427743	1.74876343759054	-0.100070177001856	0.996230768411931	1.39201992531575	"NC"
"2"	-0.509598751966629	0.250052110971224	-1.0839252708932	-0.919094732251994	2.42721749128647	0.526278034764519	-0.246879922570476	0.876267804175917	0.647550667664799	0.123387305440869	-0.207820135658332	0.757475026406761	0.949745106172939	0.0770604119639896	0.401484231964652	1.23008188608281	0.131754125513773	-1.34046928777367	1.22376024530367	-1.12197007718046	-0.748514648824693	0.311984932576199	-0.196393674519239	1.40988887366421	0.372904513639828	0.279405208290564	0.245620762661464	-0.124739460428745	-0.051660666262896	"NC"
"3"	-0.313012310983274	-1.02269354958381	0.271896317533324	-2.06795023933091	0.40861709919361	-1.71063166982757	-0.295426930292918	-0.39928667080818	0.864854277547202	0.632724835502714	-0.190982166365441	-0.220176303009143	0.320130415206828	0.233223860582077	-1.04095448167947	-0.281030726144047	2.46038350912787	0.124700987168579	0.235282835791957	0.987852165458625	-0.166203044845961	0.394999200909851	0.154441023939749	-0.79475858796371	0.201225533602717	-0.703225011641865	0.333431237711253	0.355386052411016	0.115720114332728	"NC"
"4"	0.71367582334888	-0.508440860187074	0.531519036039405	0.908609469385706	-0.293710447875005	-0.766728489448519	1.52127129131071	1.13592799747839	0.40577726166165	0.863716342073379	0.194080845278013	1.17690658404789	-1.20554173032959	-0.15673813357236	-1.77049303347403	0.372115169288741	-0.555026214778637	0.255200933999998	2.19628089875058	-0.409553959723459	0.285440419777494	-0.605310116155859	-0.0919626718494982	-0.699610089393703	0.605374862894844	-0.0306485752859842	0.536239285401783	0.212773332278978	-0.365484387104452	"NC"
"5"	-1.05062909049479	-0.554007982536619	-0.808328101439878	-0.532491060792634	0.327936955201286	2.50611981763762	-0.504813395302013	-0.519387195825129	-0.722721006837088	-0.400907775825603	0.455129773732939	1.62715878034568	-2.46025131971119	1.18286321656377	-0.464789737653971	0.0853994405453169	0.97907770903554	-1.6454526533144	-0.0136246797916951	-1.20538577980693	-0.998086202477591	1.01227550856019	-0.609391645211891	0.465054775134745	1.15325923041448	-0.431975495446566	0.420401563184821	-0.0267086752391765	-1.14275909547113	"NC"
"6"	-0.750474266472468	-0.468363326115749	-0.810822210105356	-0.455274600245031	0.303151613178476	-0.835603582120206	1.03921721613994	0.427331704404817	-0.182023898985263	0.0901552075446844	0.65292750075844	0.332230224780213	-0.0608266173488584	1.81810795858434	0.203761885630006	-1.64149410211447	0.998556946974023	-1.94811078933191	-1.48497362560302	-0.880213796307146	-0.0034033891068594	0.151015354648458	1.57510687528445	0.915745427193329	-0.831612303518539	0.141630681024462	-0.412099712218547	-0.765021375947314	-0.444642459935501	"NC"
"7"	-0.350283028277673	0.647581916282722	0.243849532450638	0.621062275114348	-0.0426756521268397	-0.556457452704953	0.967076154585916	1.78947264879142	-0.520300085853731	-0.481730283063123	-0.511072905438776	0.83430593721239	-0.40971010553625	0.440151806090866	0.767350555674094	0.485925010564699	-0.413251778965521	-0.757239775997873	2.08185832992618	-2.34881224554084	0.566465202951438	0.203761597279139	0.728187074049606	-0.936617905159353	-1.02515720747139	-0.00980839995878092	0.760680944407457	0.663698822629001	-1.03410959280724	"NC"
"8"	0.620263563590643	-0.753501294576983	0.213082862108629	1.57592068183613	0.394358309971654	-0.609590814287147	0.985815340504536	0.627339070695296	1.18328058053926	-0.714244650715027	1.79875306413962	-0.0639167717978904	-0.911078063487819	-0.844789992416032	0.20585523973344	-0.618164572379574	0.153530463877369	1.21368549301461	-0.317398120130765	-2.53423718486481	-0.118050387205097	0.240317120419892	-0.188916330834068	0.0229212629277059	-0.646426304659266	0.0460794739413166	1.34184260335912	0.988576412307438	0.80350362532988	"NC"
"9"	-0.216936032262236	1.33030731689344	-0.112320132321209	-0.320463296562381	2.36887818722994	1.81340758914504	1.11817952154279	0.611656269316381	-1.16089336534531	0.524819891672237	-2.49113128659969	-0.570747140929523	1.28174996965977	1.12840358601743	-0.00872341809250792	-0.0891057522898617	1.13343847410976	-0.347953848419507	0.710194558918039	-1.00317907558041	1.64044157937622	0.0816404652587878	0.583432740124064	0.74199934181889	-0.491624920620578	0.884350420308473	0.141715732175024	-0.858018273757988	-0.392779605592927	"NC"
"10"	-0.24855346592638	0.91693626535906	0.281078906942025	1.94114507819808	-0.15678122228018	-0.792521242051124	-0.96887548120062	0.114208900662052	-0.412208079143405	-1.61304494001865	1.73383574627411	-0.323716591715735	1.07720037739185	-1.19187475144275	-0.231190209318153	1.24610433723068	0.770348295310195	-0.381869594344962	0.798458882437122	2.22842764263329	0.529678798779815	0.754984697197822	1.13647286155988	0.0696680333224684	0.580195312759198	-1.22743168501377	-0.100243195361659	-0.162451757037086	2.12223185151514	"NC"
